,Data zmiany,Cena,Akcyza,Opłata paliwowa
558,2020-03-28,"2 807,00","1 520,00",15549
559,2020-03-27,"2 814,00","1 520,00",15549
560,2020-03-26,"2 783,00","1 520,00",15549
561,2020-03-25,"2 817,00","1 520,00",15549
562,2020-03-24,"2 848,00","1 520,00",15549
563,2020-03-21,"2 887,00","1 520,00",15549
564,2020-03-20,"2 884,00","1 520,00",15549
565,2020-03-19,"2 890,00","1 520,00",15549
566,2020-03-18,"2 932,00","1 520,00",15549
567,2020-03-17,"2 995,00","1 520,00",15549
568,2020-03-14,"3 087,00","1 520,00",15549
569,2020-03-13,"3 155,00","1 520,00",15549
570,2020-03-12,"3 271,00","1 520,00",15549
571,2020-03-11,"3 357,00","1 520,00",15549
572,2020-03-10,"3 429,00","1 520,00",15549
573,2020-03-07,"3 552,00","1 520,00",15549
574,2020-03-06,"3 601,00","1 520,00",15549
575,2020-03-05,"3 593,00","1 520,00",15549
576,2020-03-04,"3 596,00","1 520,00",15549
577,2020-03-03,"3 599,00","1 520,00",15549
578,2020-03-01,"3 616,00","1 520,00",15549
579,2020-02-29,"3 616,00","1 537,00",13849
580,2020-02-28,"3 682,00","1 537,00",13849
581,2020-02-27,"3 747,00","1 537,00",13849
582,2020-02-26,"3 796,00","1 537,00",13849
583,2020-02-25,"3 847,00","1 537,00",13849
584,2020-02-22,"3 843,00","1 537,00",13849
585,2020-02-21,"3 844,00","1 537,00",13849
586,2020-02-20,"3 809,00","1 537,00",13849
587,2020-02-19,"3 784,00","1 537,00",13849
588,2020-02-18,"3 783,00","1 537,00",13849
589,2020-02-15,"3 773,00","1 537,00",13849
590,2020-02-14,"3 769,00","1 537,00",13849
591,2020-02-13,"3 757,00","1 537,00",13849
592,2020-02-12,"3 755,00","1 537,00",13849
593,2020-02-11,"3 758,00","1 537,00",13849
594,2020-02-08,"3 761,00","1 537,00",13849
595,2020-02-07,"3 747,00","1 537,00",13849
596,2020-02-06,"3 753,00","1 537,00",13849
597,2020-02-05,"3 752,00","1 537,00",13849
598,2020-02-04,"3 758,00","1 537,00",13849
599,2020-02-01,"3 789,00","1 537,00",13849
600,2020-01-31,"3 783,00","1 537,00",13849
601,2020-01-30,"3 804,00","1 537,00",13849
602,2020-01-29,"3 798,00","1 537,00",13849
603,2020-01-28,"3 797,00","1 537,00",13849
604,2020-01-25,"3 835,00","1 537,00",13849
605,2020-01-24,"3 877,00","1 537,00",13849
606,2020-01-23,"3 897,00","1 537,00",13849
607,2020-01-22,"3 907,00","1 537,00",13849
608,2020-01-21,"3 907,00","1 537,00",13849
609,2020-01-18,"3 900,00","1 537,00",13849
610,2020-01-17,"3 907,00","1 537,00",13849
611,2020-01-16,"3 907,00","1 537,00",13849
612,2020-01-15,"3 898,00","1 537,00",13849
613,2020-01-14,"3 901,00","1 537,00",13849
614,2020-01-13,"3 907,00","1 537,00",13849
615,2020-01-11,"3 907,00","1 537,00",13849
616,2020-01-10,"3 882,00","1 537,00",13849
617,2020-01-09,"3 929,00","1 537,00",13849
618,2020-01-08,"3 946,00","1 537,00",13849
619,2020-01-04,"3 945,00","1 537,00",13849
620,2020-01-03,"3 925,00","1 537,00",13849
621,2020-01-01,"3 917,00","1 537,00",13849
622,2019-12-31,"3 935,00","1 540,00",13321
623,2019-12-28,"3 951,00","1 540,00",13321
624,2019-12-25,"3 937,00","1 540,00",13321
625,2019-12-24,"3 926,00","1 540,00",13321
626,2019-12-21,"3 921,00","1 540,00",13321
627,2019-12-20,"3 911,00","1 540,00",13321
628,2019-12-19,"3 901,00","1 540,00",13321
629,2019-12-18,"3 893,00","1 540,00",13321
630,2019-12-17,"3 890,00","1 540,00",13321
631,2019-12-14,"3 880,00","1 540,00",13321
632,2019-12-13,"3 886,00","1 540,00",13321
633,2019-12-12,"3 891,00","1 540,00",13321
634,2019-12-11,"3 897,00","1 540,00",13321
635,2019-12-10,"3 888,00","1 540,00",13321
636,2019-12-07,"3 875,00","1 540,00",13321
637,2019-12-06,"3 867,00","1 540,00",13321
638,2019-12-05,"3 858,00","1 540,00",13321
639,2019-12-04,"3 876,00","1 540,00",13321
640,2019-12-03,"3 917,00","1 540,00",13321
641,2019-11-30,"3 940,00","1 540,00",13321
642,2019-11-29,"3 951,00","1 540,00",13321
643,2019-11-28,"3 943,00","1 540,00",13321
644,2019-11-27,"3 938,00","1 540,00",13321
645,2019-11-26,"3 922,00","1 540,00",13321
646,2019-11-23,"3 918,00","1 540,00",13321
647,2019-11-22,"3 889,00","1 540,00",13321
648,2019-11-21,"3 874,00","1 540,00",13321
649,2019-11-20,"3 853,00","1 540,00",13321
650,2019-11-19,"3 872,00","1 540,00",13321
651,2019-11-16,"3 898,00","1 540,00",13321
652,2019-11-15,"3 906,00","1 540,00",13321
653,2019-11-14,"3 901,00","1 540,00",13321
654,2019-11-13,"3 895,00","1 540,00",13321
655,2019-11-09,"3 906,00","1 540,00",13321
656,2019-11-08,"3 940,00","1 540,00",13321
657,2019-11-07,"3 948,00","1 540,00",13321
658,2019-11-06,"3 950,00","1 540,00",13321
659,2019-11-05,"3 912,00","1 540,00",13321
660,2019-11-01,"3 868,00","1 540,00",13321
661,2019-10-31,"3 905,00","1 540,00",13321
662,2019-10-30,"3 899,00","1 540,00",13321
663,2019-10-29,"3 888,00","1 540,00",13321
664,2019-10-26,"3 876,00","1 540,00",13321
665,2019-10-25,"3 872,00","1 540,00",13321
666,2019-10-24,"3 846,00","1 540,00",13321
667,2019-10-23,"3 857,00","1 540,00",13321
668,2019-10-22,"3 849,00","1 540,00",13321
669,2019-10-19,"3 856,00","1 540,00",13321
670,2019-10-18,"3 856,00","1 540,00",13321
671,2019-10-17,"3 865,00","1 540,00",13321
672,2019-10-16,"3 877,00","1 540,00",13321
673,2019-10-15,"3 886,00","1 540,00",13321
674,2019-10-12,"3 910,00","1 540,00",13321
675,2019-10-11,"3 906,00","1 540,00",13321
676,2019-10-10,"3 946,00","1 540,00",13321
677,2019-10-09,"3 978,00","1 540,00",13321
678,2019-10-08,"3 992,00","1 540,00",13321
679,2019-10-05,"3 987,00","1 540,00",13321
680,2019-10-04,"3 981,00","1 540,00",13321
681,2019-10-03,"3 992,00","1 540,00",13321
682,2019-10-02,"4 009,00","1 540,00",13321
683,2019-10-01,"4 013,00","1 540,00",13321
684,2019-09-28,"3 993,00","1 540,00",13321
685,2019-09-27,"3 978,00","1 540,00",13321
686,2019-09-26,"3 984,00","1 540,00",13321
687,2019-09-25,"3 997,00","1 540,00",13321
688,2019-09-24,"4 007,00","1 540,00",13321
689,2019-09-21,"4 014,00","1 540,00",13321
690,2019-09-20,"4 011,00","1 540,00",13321
691,2019-09-19,"4 012,00","1 540,00",13321
692,2019-09-18,"4 027,00","1 540,00",13321
693,2019-09-17,"3 956,00","1 540,00",13321
694,2019-09-14,"3 895,00","1 540,00",13321
695,2019-09-13,"3 904,00","1 540,00",13321
696,2019-09-12,"3 923,00","1 540,00",13321
697,2019-09-11,"3 928,00","1 540,00",13321
698,2019-09-10,"3 927,00","1 540,00",13321
699,2019-09-07,"3 933,00","1 540,00",13321
700,2019-09-06,"3 965,00","1 540,00",13321
701,2019-09-05,"3 925,00","1 540,00",13321
702,2019-09-04,"3 941,00","1 540,00",13321
703,2019-08-31,"3 968,00","1 540,00",13321
704,2019-08-30,"3 989,00","1 540,00",13321
705,2019-08-29,"4 007,00","1 540,00",13321
706,2019-08-28,"3 959,00","1 540,00",13321
707,2019-08-24,"3 965,00","1 540,00",13321
708,2019-08-23,"3 972,00","1 540,00",13321
709,2019-08-22,"3 973,00","1 540,00",13321
710,2019-08-21,"3 948,00","1 540,00",13321
711,2019-08-20,"3 952,00","1 540,00",13321
712,2019-08-17,"3 956,00","1 540,00",13321
713,2019-08-15,"3 964,00","1 540,00",13321
714,2019-08-14,"3 992,00","1 540,00",13321
715,2019-08-13,"3 928,00","1 540,00",13321
716,2019-08-10,"3 929,00","1 540,00",13321
717,2019-08-09,"3 958,00","1 540,00",13321
718,2019-08-08,"3 999,00","1 540,00",13321
719,2019-08-07,"4 046,00","1 540,00",13321
720,2019-08-06,"4 064,00","1 540,00",13321
721,2019-08-03,"4 082,00","1 540,00",13321
722,2019-08-02,"4 093,00","1 540,00",13321
723,2019-08-01,"4 096,00","1 540,00",13321
724,2019-07-31,"4 056,00","1 540,00",13321
725,2019-07-30,"4 038,00","1 540,00",13321
726,2019-07-27,"4 022,00","1 540,00",13321
727,2019-07-26,"4 026,00","1 540,00",13321
728,2019-07-25,"4 025,00","1 540,00",13321
729,2019-07-24,"3 991,00","1 540,00",13321
730,2019-07-23,"3 985,00","1 540,00",13321
731,2019-07-20,"3 978,00","1 540,00",13321
732,2019-07-19,"3 998,00","1 540,00",13321
733,2019-07-18,"4 043,00","1 540,00",13321
734,2019-07-17,"4 062,00","1 540,00",13321
735,2019-07-16,"4 083,00","1 540,00",13321
736,2019-07-13,"4 111,00","1 540,00",13321
737,2019-07-12,"4 102,00","1 540,00",13321
738,2019-07-11,"4 064,00","1 540,00",13321
739,2019-07-10,"4 032,00","1 540,00",13321
740,2019-07-09,"4 016,00","1 540,00",13321
741,2019-07-06,"4 001,00","1 540,00",13321
742,2019-07-05,"3 985,00","1 540,00",13321
743,2019-07-04,"3 977,00","1 540,00",13321
744,2019-07-03,"3 989,00","1 540,00",13321
745,2019-07-02,"3 998,00","1 540,00",13321
746,2019-06-29,"4 002,00","1 540,00",13321
747,2019-06-28,"4 012,00","1 540,00",13321
748,2019-06-27,"3 973,00","1 540,00",13321
749,2019-06-26,"3 945,00","1 540,00",13321
750,2019-06-25,"3 930,00","1 540,00",13321
751,2019-06-22,"3 913,00","1 540,00",13321
752,2019-06-20,"3 886,00","1 540,00",13321
753,2019-06-19,"3 895,00","1 540,00",13321
754,2019-06-18,"3 893,00","1 540,00",13321
755,2019-06-15,"3 894,00","1 540,00",13321
756,2019-06-14,"3 888,00","1 540,00",13321
757,2019-06-13,"3 885,00","1 540,00",13321
758,2019-06-12,"3 887,00","1 540,00",13321
759,2019-06-11,"3 878,00","1 540,00",13321
760,2019-06-08,"3 875,00","1 540,00",13321
761,2019-06-07,"3 895,00","1 540,00",13321
762,2019-06-06,"3 932,00","1 540,00",13321
763,2019-06-05,"4 014,00","1 540,00",13321
764,2019-06-04,"4 094,00","1 540,00",13321
765,2019-06-01,"4 176,00","1 540,00",13321
766,2019-05-31,"4 232,00","1 540,00",13321
767,2019-05-30,"4 249,00","1 540,00",13321
768,2019-05-29,"4 269,00","1 540,00",13321
769,2019-05-28,"4 256,00","1 540,00",13321
770,2019-05-25,"4 256,00","1 540,00",13321
771,2019-05-24,"4 292,00","1 540,00",13321
772,2019-05-23,"4 325,00","1 540,00",13321
773,2019-05-22,"4 347,00","1 540,00",13321
774,2019-05-21,"4 343,00","1 540,00",13321
775,2019-05-18,"4 324,00","1 540,00",13321
776,2019-05-17,"4 274,00","1 540,00",13321
777,2019-05-16,"4 244,00","1 540,00",13321
778,2019-05-15,"4 203,00","1 540,00",13321
779,2019-05-14,"4 202,00","1 540,00",13321
780,2019-05-11,"4 212,00","1 540,00",13321
781,2019-05-10,"4 178,00","1 540,00",13321
782,2019-05-09,"4 191,00","1 540,00",13321
783,2019-05-08,"4 211,00","1 540,00",13321
784,2019-05-03,"4 233,00","1 540,00",13321
785,2019-05-01,"4 239,00","1 540,00",13321
786,2019-04-30,"4 227,00","1 540,00",13321
787,2019-04-27,"4 224,00","1 540,00",13321
788,2019-04-26,"4 231,00","1 540,00",13321
789,2019-04-25,"4 202,00","1 540,00",13321
790,2019-04-24,"4 175,00","1 540,00",13321
791,2019-04-19,"4 142,00","1 540,00",13321
792,2019-04-18,"4 128,00","1 540,00",13321
793,2019-04-17,"4 121,00","1 540,00",13321
794,2019-04-16,"4 153,00","1 540,00",13321
795,2019-04-13,"4 153,00","1 540,00",13321
796,2019-04-12,"4 142,00","1 540,00",13321
797,2019-04-11,"4 124,00","1 540,00",13321
798,2019-04-10,"4 090,00","1 540,00",13321
799,2019-04-09,"4 081,00","1 540,00",13321
800,2019-04-06,"4 068,00","1 540,00",13321
801,2019-04-05,"4 062,00","1 540,00",13321
802,2019-04-04,"4 051,00","1 540,00",13321
803,2019-04-03,"4 048,00","1 540,00",13321
804,2019-04-02,"4 015,00","1 540,00",13321
805,2019-03-30,"4 010,00","1 540,00",13321
806,2019-03-29,"3 994,00","1 540,00",13321
807,2019-03-28,"3 985,00","1 540,00",13321
808,2019-03-27,"3 966,00","1 540,00",13321
809,2019-03-26,"3 914,00","1 540,00",13321
810,2019-03-23,"3 861,00","1 540,00",13321
811,2019-03-22,"3 826,00","1 540,00",13321
812,2019-03-21,"3 800,00","1 540,00",13321
813,2019-03-20,"3 787,00","1 540,00",13321
814,2019-03-19,"3 781,00","1 540,00",13321
815,2019-03-16,"3 766,00","1 540,00",13321
816,2019-03-15,"3 777,00","1 540,00",13321
817,2019-03-14,"3 768,00","1 540,00",13321
818,2019-03-13,"3 760,00","1 540,00",13321
819,2019-03-12,"3 757,00","1 540,00",13321
820,2019-03-09,"3 746,00","1 540,00",13321
821,2019-03-08,"3 763,00","1 540,00",13321
822,2019-03-07,"3 743,00","1 540,00",13321
823,2019-03-06,"3 722,00","1 540,00",13321
824,2019-03-05,"3 696,00","1 540,00",13321
825,2019-03-02,"3 692,00","1 540,00",13321
826,2019-03-01,"3 700,00","1 540,00",13321
827,2019-02-28,"3 709,00","1 540,00",13321
828,2019-02-27,"3 698,00","1 540,00",13321
829,2019-02-26,"3 736,00","1 540,00",13321
830,2019-02-23,"3 746,00","1 540,00",13321
831,2019-02-22,"3 746,00","1 540,00",13321
832,2019-02-21,"3 743,00","1 540,00",13321
833,2019-02-20,"3 732,00","1 540,00",13321
834,2019-02-19,"3 721,00","1 540,00",13321
835,2019-02-16,"3 695,00","1 540,00",13321
836,2019-02-15,"3 644,00","1 540,00",13321
837,2019-02-14,"3 617,00","1 540,00",13321
838,2019-02-13,"3 576,00","1 540,00",13321
839,2019-02-12,"3 566,00","1 540,00",13321
840,2019-02-09,"3 567,00","1 540,00",13321
841,2019-02-08,"3 570,00","1 540,00",13321
842,2019-02-07,"3 580,00","1 540,00",13321
843,2019-02-06,"3 573,00","1 540,00",13321
844,2019-02-05,"3 566,00","1 540,00",13321
845,2019-02-02,"3 549,00","1 540,00",13321
846,2019-02-01,"3 527,00","1 540,00",13321
847,2019-01-31,"3 507,00","1 540,00",13321
848,2019-01-30,"3 495,00","1 540,00",13321
849,2019-01-29,"3 497,00","1 540,00",13321
850,2019-01-26,"3 511,00","1 540,00",13321
851,2019-01-25,"3 519,00","1 540,00",13321
852,2019-01-24,"3 533,00","1 540,00",13321
853,2019-01-23,"3 538,00","1 540,00",13321
854,2019-01-22,"3 533,00","1 540,00",13321
855,2019-01-19,"3 523,00","1 540,00",13321
856,2019-01-18,"3 516,00","1 540,00",13321
857,2019-01-17,"3 527,00","1 540,00",13321
858,2019-01-16,"3 535,00","1 540,00",13321
859,2019-01-15,"3 542,00","1 540,00",13321
860,2019-01-12,"3 537,00","1 540,00",13321
861,2019-01-11,"3 522,00","1 540,00",13321
862,2019-01-10,"3 499,00","1 540,00",13321
863,2019-01-09,"3 478,00","1 540,00",13321
864,2019-01-08,"3 477,00","1 540,00",13321
865,2019-01-05,"3 473,00","1 540,00",13321
866,2019-01-04,"3 442,00","1 540,00",13321
867,2019-01-03,"3 428,00","1 540,00",13321
868,2019-01-01,"3 401,00","1 540,00",13321
869,2018-12-29,"3 399,00","1 540,00",13140
870,2018-12-28,"3 415,00","1 540,00",13140
871,2018-12-24,"3 410,00","1 540,00",13140
872,2018-12-22,"3 401,00","1 540,00",13140
873,2018-12-21,"3 435,00","1 540,00",13140
874,2018-12-20,"3 449,00","1 540,00",13140
875,2018-12-19,"3 486,00","1 540,00",13140
876,2018-12-18,"3 516,00","1 540,00",13140
877,2018-12-15,"3 521,00","1 540,00",13140
878,2018-12-14,"3 529,00","1 540,00",13140
879,2018-12-13,"3 534,00","1 540,00",13140
880,2018-12-12,"3 519,00","1 540,00",13140
881,2018-12-11,"3 525,00","1 540,00",13140
882,2018-12-08,"3 546,00","1 540,00",13140
883,2018-12-07,"3 500,00","1 540,00",13140
884,2018-12-06,"3 516,00","1 540,00",13140
885,2018-12-05,"3 482,00","1 540,00",13140
886,2018-12-04,"3 472,00","1 540,00",13140
887,2018-12-01,"3 471,00","1 540,00",13140
888,2018-11-30,"3 464,00","1 540,00",13140
889,2018-11-29,"3 475,00","1 540,00",13140
890,2018-11-28,"3 508,00","1 540,00",13140
891,2018-11-27,"3 494,00","1 540,00",13140
892,2018-11-24,"3 531,00","1 540,00",13140
893,2018-11-23,"3 579,00","1 540,00",13140
894,2018-11-22,"3 615,00","1 540,00",13140
895,2018-11-21,"3 644,00","1 540,00",13140
896,2018-11-20,"3 678,00","1 540,00",13140
897,2018-11-17,"3 690,00","1 540,00",13140
898,2018-11-16,"3 693,00","1 540,00",13140
899,2018-11-15,"3 714,00","1 540,00",13140
900,2018-11-14,"3 731,00","1 540,00",13140
901,2018-11-10,"3 733,00","1 540,00",13140
902,2018-11-09,"3 749,00","1 540,00",13140
903,2018-11-08,"3 772,00","1 540,00",13140
904,2018-11-07,"3 792,00","1 540,00",13140
905,2018-11-06,"3 817,00","1 540,00",13140
906,2018-11-03,"3 862,00","1 540,00",13140
907,2018-11-02,"3 912,00","1 540,00",13140
908,2018-11-01,"3 936,00","1 540,00",13140
909,2018-10-31,"3 924,00","1 540,00",13140
910,2018-10-30,"3 910,00","1 540,00",13140
911,2018-10-27,"3 896,00","1 540,00",13140
912,2018-10-26,"3 906,00","1 540,00",13140
913,2018-10-25,"3 935,00","1 540,00",13140
914,2018-10-24,"3 963,00","1 540,00",13140
915,2018-10-23,"3 975,00","1 540,00",13140
916,2018-10-20,"3 963,00","1 540,00",13140
917,2018-10-19,"3 955,00","1 540,00",13140
918,2018-10-18,"3 940,00","1 540,00",13140
919,2018-10-17,"3 936,00","1 540,00",13140
920,2018-10-16,"3 925,00","1 540,00",13140
921,2018-10-13,"3 961,00","1 540,00",13140
922,2018-10-12,"4 017,00","1 540,00",13140
923,2018-10-11,"4 063,00","1 540,00",13140
924,2018-10-10,"4 090,00","1 540,00",13140
925,2018-10-09,"4 101,00","1 540,00",13140
926,2018-10-06,"4 116,00","1 540,00",13140
927,2018-10-05,"4 117,00","1 540,00",13140
928,2018-10-04,"4 116,00","1 540,00",13140
929,2018-10-03,"4 093,00","1 540,00",13140
930,2018-10-02,"4 082,00","1 540,00",13140
931,2018-09-29,"4 052,00","1 540,00",13140
932,2018-09-28,"4 042,00","1 540,00",13140
933,2018-09-27,"4 035,00","1 540,00",13140
934,2018-09-26,"4 038,00","1 540,00",13140
935,2018-09-25,"4 030,00","1 540,00",13140
936,2018-09-22,"4 012,00","1 540,00",13140
937,2018-09-21,"4 017,00","1 540,00",13140
938,2018-09-20,"4 013,00","1 540,00",13140
939,2018-09-19,"4 018,00","1 540,00",13140
940,2018-09-18,"4 031,00","1 540,00",13140
941,2018-09-15,"4 061,00","1 540,00",13140
942,2018-09-14,"4 075,00","1 540,00",13140
943,2018-09-13,"4 082,00","1 540,00",13140
944,2018-09-12,"4 069,00","1 540,00",13140
945,2018-09-11,"4 065,00","1 540,00",13140
946,2018-09-08,"4 069,00","1 540,00",13140
947,2018-09-07,"4 093,00","1 540,00",13140
948,2018-09-06,"4 133,00","1 540,00",13140
949,2018-09-05,"4 150,00","1 540,00",13140
950,2018-09-04,"4 159,00","1 540,00",13140
951,2018-09-01,"4 137,00","1 540,00",13140
952,2018-08-31,"4 127,00","1 540,00",13140
953,2018-08-30,"4 120,00","1 540,00",13140
954,2018-08-29,"4 120,00","1 540,00",13140
955,2018-08-25,"4 122,00","1 540,00",13140
956,2018-08-24,"4 100,00","1 540,00",13140
957,2018-08-23,"4 094,00","1 540,00",13140
958,2018-08-22,"4 085,00","1 540,00",13140
959,2018-08-21,"4 087,00","1 540,00",13140
960,2018-08-18,"4 086,00","1 540,00",13140
961,2018-08-17,"4 082,00","1 540,00",13140
962,2018-08-15,"4 088,00","1 540,00",13140
963,2018-08-14,"4 059,00","1 540,00",13140
964,2018-08-11,"4 053,00","1 540,00",13140
965,2018-08-10,"4 044,00","1 540,00",13140
966,2018-08-09,"4 080,00","1 540,00",13140
967,2018-08-08,"4 111,00","1 540,00",13140
968,2018-08-07,"4 117,00","1 540,00",13140
969,2018-08-04,"4 118,00","1 540,00",13140
970,2018-08-03,"4 117,00","1 540,00",13140
971,2018-08-02,"4 116,00","1 540,00",13140
972,2018-08-01,"4 112,00","1 540,00",13140
973,2018-07-31,"4 115,00","1 540,00",13140
974,2018-07-28,"4 115,00","1 540,00",13140
975,2018-07-27,"4 096,00","1 540,00",13140
976,2018-07-26,"4 078,00","1 540,00",13140
977,2018-07-25,"4 061,00","1 540,00",13140
978,2018-07-24,"4 037,00","1 540,00",13140
979,2018-07-21,"4 012,00","1 540,00",13140
980,2018-07-20,"3 984,00","1 540,00",13140
981,2018-07-19,"3 975,00","1 540,00",13140
982,2018-07-18,"3 973,00","1 540,00",13140
983,2018-07-17,"3 999,00","1 540,00",13140
984,2018-07-14,"4 054,00","1 540,00",13140
985,2018-07-13,"4 054,00","1 540,00",13140
986,2018-07-12,"4 082,00","1 540,00",13140
987,2018-07-11,"4 091,00","1 540,00",13140
988,2018-07-10,"4 085,00","1 540,00",13140
989,2018-07-07,"4 089,00","1 540,00",13140
990,2018-07-06,"4 096,00","1 540,00",13140
991,2018-07-05,"4 103,00","1 540,00",13140
992,2018-07-04,"4 097,00","1 540,00",13140
993,2018-07-03,"4 102,00","1 540,00",13140
994,2018-06-30,"4 103,00","1 540,00",13140
995,2018-06-29,"4 058,00","1 540,00",13140
996,2018-06-28,"4 021,00","1 540,00",13140
997,2018-06-27,"3 990,00","1 540,00",13140
998,2018-06-26,"3 987,00","1 540,00",13140
999,2018-06-23,"3 987,00","1 540,00",13140
1000,2018-06-22,"3 990,00","1 540,00",13140
1001,2018-06-21,"3 987,00","1 540,00",13140
1002,2018-06-20,"3 981,00","1 540,00",13140
1003,2018-06-19,"3 975,00","1 540,00",13140
1004,2018-06-16,"3 983,00","1 540,00",13140
1005,2018-06-15,"3 996,00","1 540,00",13140
1006,2018-06-14,"4 012,00","1 540,00",13140
1007,2018-06-13,"4 003,00","1 540,00",13140
1008,2018-06-12,"4 003,00","1 540,00",13140
1009,2018-06-09,"4 006,00","1 540,00",13140
1010,2018-06-08,"3 992,00","1 540,00",13140
1011,2018-06-07,"4 002,00","1 540,00",13140
1012,2018-06-06,"4 048,00","1 540,00",13140
1013,2018-06-05,"4 073,00","1 540,00",13140
1014,2018-06-02,"4 106,00","1 540,00",13140
1015,2018-05-31,"4 120,00","1 540,00",13140
1016,2018-05-26,"4 123,00","1 540,00",13140
1017,2018-05-25,"4 138,00","1 540,00",13140
1018,2018-05-24,"4 144,00","1 540,00",13140
1019,2018-05-23,"4 140,00","1 540,00",13140
1020,2018-05-22,"4 134,00","1 540,00",13140
1021,2018-05-19,"4 120,00","1 540,00",13140
1022,2018-05-18,"4 101,00","1 540,00",13140
1023,2018-05-17,"4 060,00","1 540,00",13140
1024,2018-05-16,"4 039,00","1 540,00",13140
1025,2018-05-15,"4 023,00","1 540,00",13140
1026,2018-05-12,"4 021,00","1 540,00",13140
1027,2018-05-11,"3 989,00","1 540,00",13140
1028,2018-05-10,"3 964,00","1 540,00",13140
1029,2018-05-09,"3 929,00","1 540,00",13140
1030,2018-05-05,"3 920,00","1 540,00",13140
1031,2018-05-03,"3 903,00","1 540,00",13140
1032,2018-05-01,"3 900,00","1 540,00",13140
1033,2018-04-28,"3 882,00","1 540,00",13140
1034,2018-04-27,"3 869,00","1 540,00",13140
1035,2018-04-26,"3 851,00","1 540,00",13140
1036,2018-04-25,"3 832,00","1 540,00",13140
1037,2018-04-24,"3 811,00","1 540,00",13140
1038,2018-04-21,"3 796,00","1 540,00",13140
1039,2018-04-20,"3 779,00","1 540,00",13140
1040,2018-04-19,"3 768,00","1 540,00",13140
1041,2018-04-18,"3 763,00","1 540,00",13140
1042,2018-04-17,"3 771,00","1 540,00",13140
1043,2018-04-14,"3 781,00","1 540,00",13140
1044,2018-04-13,"3 776,00","1 540,00",13140
1045,2018-04-12,"3 758,00","1 540,00",13140
1046,2018-04-11,"3 732,00","1 540,00",13140
